지역코드,계약연도,계약월,거래유형,법정동,단지명,전용면적,거래금액
11500,2024,12,중개거래,염창동,현대1,84.34,"84,000"
11500,2024,12,중개거래,가양동,강변,39.6,"52,000"
11500,2024,12,중개거래,화곡동,남광아파트,35.33,"26,000"
11500,2024,12,중개거래,화곡동,강서힐스테이트,59.99,"107,900"
11500,2024,12,중개거래,등촌동,주공10,58.14,"79,300"
11500,2024,12,중개거래,가양동,강변,39.6,"59,500"
11500,2024,12,중개거래,화곡동,강서동도센트리움,14.677,"9,900"
11500,2024,12,중개거래,염창동,관음삼성,59.96,"79,500"
11500,2024,12,중개거래,화곡동,유림노르웨이숲(919-1),76.23,"54,800"
11500,2024,12,중개거래,마곡동,마곡엠밸리7단지,84.91,"170,000"
11500,2024,12,중개거래,화곡동,길성그랑프리텔,73.84,"62,000"
11500,2024,12,중개거래,마곡동,마곡삼성아파트,84.92,"79,000"
11500,2024,12,중개거래,방화동,청솔,49.2,"53,000"
11500,2024,12,중개거래,내발산동,마곡수명산파크5단지,59.87,"86,700"
11500,2024,12,중개거래,등촌동,월드메르디앙,59.79,"66,500"
11500,2024,12,중개거래,화곡동,태창네스트힐,71.98,"44,000"
11500,2024,12,중개거래,화곡동,"우장산아이파크,이편한세상",84.97,"124,000"
11500,2024,12,중개거래,등촌동,제일(코오롱),84.83,"75,000"
11500,2024,12,중개거래,염창동,현대2,82.74,"76,000"
11500,2024,12,중개거래,염창동,무학,59.38,"70,000"
11500,2024,12,중개거래,화곡동,NS파크APT,43.66,"40,000"
11500,2024,12,중개거래,방화동,신동아,59.4,"56,000"
11500,2024,12,중개거래,등촌동,"등촌7,8단지주공아파트",41.85,"56,750"
11500,2024,12,중개거래,염창동,염창힐스테이트,84.603,"109,000"
11500,2024,12,중개거래,염창동,극동,59.9,"70,000"
11500,2024,12,중개거래,등촌동,등촌동아이파크,84.9958,"100,000"
11500,2024,12,중개거래,염창동,현대1,84.34,"86,500"
11500,2024,12,중개거래,등촌동,주공3,58.14,"82,150"
11500,2024,12,중개거래,등촌동,주공5,58.14,"69,000"
11500,2024,12,중개거래,내발산동,마곡수명산파크7단지,84.82,"83,700"
11500,2024,12,중개거래,방화동,청솔,59.04,"60,000"
11500,2024,12,중개거래,등촌동,등촌동보람쉬움아파트,84.51,"83,000"
11500,2024,12,중개거래,방화동,방화동동부센트레빌(875번지),84.97,"77,000"
11500,2024,12,중개거래,방화동,방화5,33.18,"39,000"
11500,2024,12,중개거래,내발산동,태승훼미리2,84.83,"72,000"
11500,2024,12,중개거래,가양동,가양도시개발9-2단지,49.5,"71,400"
11500,2024,12,중개거래,화곡동,강서동도센트리움,14.677,"8,900"
11500,2024,12,중개거래,내발산동,마곡수명산파크5단지,59.84,"82,000"
11500,2024,12,중개거래,마곡동,신안,84.97,"90,000"
11500,2024,12,중개거래,내발산동,우장산힐스테이트,84.98,"132,700"
11500,2024,12,중개거래,방화동,"월드메르디앙201동,202동",83.42,"70,500"
11500,2024,12,중개거래,화곡동,위하우스아파트,30.18,"26,900"
11500,2024,12,중개거래,방화동,방화5,33.18,"40,000"
11500,2024,12,중개거래,방화동,방화그린,39.76,"40,500"
11500,2024,12,중개거래,염창동,현대아이파크,84.84,"91,000"
11500,2024,12,중개거래,방화동,방화5,39.6,"45,000"
11500,2024,12,중개거래,염창동,관음삼성,59.96,"81,900"
11500,2024,12,중개거래,등촌동,"등촌1,2단지주공아파트",41.85,"54,000"
11500,2024,12,중개거래,내발산동,마곡수명산파크4단지,59.84,"83,200"
11500,2024,12,중개거래,등촌동,주공10,58.14,"74,000"
11500,2024,12,직거래,화곡동,화곡보람,84.51,"70,000"
11500,2024,12,중개거래,가양동,강서한강자이,84.9903,"134,000"
11500,2024,12,중개거래,가양동,강서한강자이,59.9382,"111,000"
11500,2024,12,직거래,방화동,신마곡벽산블루밍,59.7592,"66,503"
11500,2024,12,중개거래,마곡동,벽산,84.97,"77,000"
11500,2024,12,중개거래,마곡동,마곡삼성아파트,59.97,"69,000"
11500,2024,12,중개거래,방화동,마곡서광(치현마을),59.67,"43,000"
11500,2024,12,중개거래,화곡동,화곡푸르지오,84.914,"110,000"
11500,2024,12,중개거래,등촌동,"등촌1,2단지주공아파트",41.85,"53,300"
11500,2024,12,중개거래,등촌동,주공10,37.67,"57,200"
11500,2024,12,중개거래,화곡동,강서힐스테이트,59.99,"109,000"
11500,2024,12,중개거래,등촌동,"등촌7,8단지주공아파트",41.85,"55,500"
11500,2024,12,중개거래,가양동,강변,34.44,"52,500"
11500,2024,12,중개거래,마곡동,마곡엠밸리7단지,84.95,"170,000"
11500,2024,12,중개거래,화곡동,덕현타워,81.95,"59,990"
11500,2024,12,중개거래,내발산동,마곡수명산파크4단지,84.76,"97,000"
11500,2024,12,직거래,화곡동,강서동도센트리움,14.677,"9,700"
11500,2024,12,중개거래,염창동,염창동한강우성,65.88,"70,000"
11500,2024,12,중개거래,등촌동,가양역두산위브,31.17,"57,700"
11500,2024,12,중개거래,화곡동,양지샤인아파트,20.37,"21,500"
11500,2024,12,중개거래,방화동,방화5,33.18,"35,000"
11500,2024,12,중개거래,등촌동,천우네오젠101동,76.5,"56,000"
11500,2024,12,중개거래,염창동,삼성한마음,84.87,"87,500"
11500,2024,12,직거래,화곡동,서림골드,78.5,"47,000"
11500,2024,12,중개거래,방화동,마곡중앙하이츠아파트,51.03,"49,200"
11500,2024,12,중개거래,가양동,가양강나루현대,59.76,"88,800"
11500,2024,12,중개거래,마곡동,벽산,59.98,"75,000"
11500,2024,12,중개거래,화곡동,태영(379-56),65.84,"23,000"
11500,2024,12,중개거래,내발산동,마곡수명산파크5단지,59.76,"87,000"
11500,2024,12,중개거래,마곡동,마곡엠밸리7단지,84.55,"175,000"
11500,2024,12,중개거래,등촌동,"등촌1,2단지주공아파트",41.85,"50,000"
11500,2024,12,중개거래,화곡동,"우장산아이파크,이편한세상",84.97,"135,800"
11500,2024,12,중개거래,내발산동,신세계4차,73.85,"58,000"
11500,2024,12,중개거래,등촌동,등촌5차보람쉬움,84.97,"82,800"
11500,2024,12,중개거래,방화동,청솔,39.36,"42,000"
11500,2024,12,직거래,가양동,가양우성,84.85,"65,000"
11500,2024,12,중개거래,가양동,한보구암마을,84.39,"79,500"
11500,2024,12,중개거래,등촌동,"진로,미주아파트",84.96,"81,000"
11620,2024,1,중개거래,봉천동,현대(관악),68.8,"70,500"
11620,2024,1,중개거래,신림동,LIG대학마을(건영아파트3차),84.82,"76,500"
11620,2024,1,중개거래,봉천동,벽산블루밍,84.99,"76,000"
11620,2024,1,중개거래,봉천동,프라비다M,15.66,"14,000"
11620,2024,1,중개거래,봉천동,두산,59.92,"81,000"
11620,2024,1,직거래,남현동,우림루미아트,114.6,"95,500"
11620,2024,1,중개거래,봉천동,미래,66.595,"49,500"
11620,2024,1,중개거래,봉천동,관악드림(삼성),59.85,"70,000"
11620,2024,1,중개거래,신림동,동부,60.38,"64,750"
11620,2024,1,중개거래,봉천동,벽산블루밍,59.99,"64,200"
11620,2024,1,중개거래,봉천동,서울대입구한양아이클래스,15.96,"18,000"
11620,2024,1,중개거래,봉천동,현대(관악),116.86,"90,000"
11620,2024,1,중개거래,봉천동,은천2단지아파트,49.95,"55,500"
11620,2024,1,중개거래,봉천동,봉천우성,114.78,"75,000"
11620,2024,1,중개거래,신림동,미래한건(1563-78),73.03,"41,000"
11620,2024,1,중개거래,봉천동,봉천동아,59.76,"65,000"
11620,2024,1,중개거래,신림동,우방,84.86,"67,000"
11620,2024,1,중개거래,봉천동,보람(685-100),68.58,"32,000"
11620,2024,1,중개거래,봉천동,관악푸르지오,59.58,"73,000"
11620,2024,1,중개거래,봉천동,벽산블루밍,59.99,"69,000"
11620,2024,1,중개거래,봉천동,두산,59.92,"79,500"
11620,2024,1,중개거래,신림동,현대,71.9,"40,000"
11620,2024,1,중개거래,신림동,신림현대,105.36,"74,500"
11620,2024,1,중개거래,신림동,관악,56.39,"48,000"
11620,2024,1,중개거래,봉천동,봉천동아,59.76,"66,000"
11620,2024,1,중개거래,봉천동,봉천동아,59.76,"64,500"
11620,2024,1,중개거래,봉천동,봉천우성,59.76,"65,000"
11620,2024,1,중개거래,신림동,우방,59.74,"56,500"
11620,2024,1,중개거래,봉천동,관악푸르지오,59.58,"76,800"
11620,2024,1,중개거래,봉천동,e편한세상서울대입구1단지,84.92,"112,400"
11620,2024,1,중개거래,신림동,신림푸르지오,84.79,"89,000"
11620,2024,1,중개거래,봉천동,봉천우성,114.78,"87,000"
11620,2024,1,중개거래,봉천동,관악푸르지오,59.58,"73,000"
11620,2024,1,중개거래,봉천동,두산,84.87,"95,500"
11620,2024,1,중개거래,봉천동,봉천동아,59.76,"66,000"
11620,2024,1,중개거래,봉천동,낙성대현대홈타운,114.966,"104,000"
11620,2024,1,중개거래,봉천동,벽산블루밍,59.99,"67,000"
11620,2024,1,중개거래,신림동,우정하이비전2,84.58,"70,000"
11620,2024,1,중개거래,봉천동,관악드림(삼성),114.75,"95,000"
11620,2024,1,중개거래,봉천동,봉천우성,114.78,"86,000"
11620,2024,1,중개거래,봉천동,관악푸르지오,59.58,"74,800"
11620,2024,1,중개거래,신림동,그대家,59.6,"43,000"
11620,2024,1,중개거래,봉천동,관악푸르지오,84.2,"92,000"
11620,2024,1,중개거래,봉천동,두산,59.92,"83,500"
11620,2024,1,중개거래,봉천동,관악캠퍼스타워,35.76,"21,700"
11620,2024,1,중개거래,봉천동,관악푸르지오,59.58,"69,000"
11620,2024,1,중개거래,봉천동,서울대입구한양아이클래스,15.53,"17,500"
11620,2024,1,중개거래,봉천동,코스모블루,14.25,"12,000"
11620,2024,1,중개거래,봉천동,현대(관악),68.8,"70,500"
11620,2024,1,중개거래,봉천동,두산,59.92,"79,000"
11620,2024,1,중개거래,신림동,웰피아,81.94,"55,000"
11620,2024,1,중개거래,봉천동,미래,66.595,"49,500"
11620,2024,1,중개거래,봉천동,벽산블루밍,59.99,"65,750"
11620,2024,1,중개거래,신림동,관악산휴먼시아2단지,84.97,"62,500"
11620,2024,1,중개거래,신림동,건영2,73.48,"53,000"
11620,2024,1,중개거래,신림동,관악산휴먼시아2단지,84.97,"65,000"
11620,2024,1,중개거래,봉천동,두산,84.87,"98,000"
11620,2024,1,중개거래,봉천동,관악푸르지오,59.58,"75,500"
11620,2024,1,중개거래,신림동,신안,55.21,"42,500"
11620,2024,1,중개거래,봉천동,프라비다2,15.98,"16,300"
11620,2024,1,중개거래,봉천동,벽산블루밍,59.99,"64,500"
11620,2024,1,중개거래,봉천동,벽산블루밍,59.99,"69,250"
11620,2024,1,중개거래,봉천동,벽산블루밍,84.99,"86,700"
11620,2024,1,중개거래,신림동,관악산휴먼시아2단지,59.96,"58,000"
11620,2024,1,중개거래,봉천동,프라비다M,30.12,"31,000"
11620,2024,1,중개거래,봉천동,프라비다2,19.61,"18,400"
11620,2024,1,중개거래,봉천동,더블유에스타워,19.63,"18,000"
11620,2024,1,중개거래,봉천동,관악드림(동아),114.75,"99,000"
11620,2024,1,중개거래,봉천동,봉천우성,84.96,"76,000"
11620,2024,1,중개거래,봉천동,브라운스톤관악,59.67,"70,500"
11620,2024,1,중개거래,신림동,관악산휴먼시아2단지,84.97,"67,800"
11620,2024,1,직거래,신림동,코스모그린,12.21,"11,000"
11620,2024,2,중개거래,봉천동,e편한세상서울대입구2차,84.31,"113,200"
11620,2024,2,중개거래,신림동,라이프,59.04,"44,000"
11620,2024,2,중개거래,신림동,관악산휴먼시아2단지,84.97,"67,000"
11620,2024,2,중개거래,봉천동,무학,75.23,"59,000"
11620,2024,2,중개거래,봉천동,벽산블루밍,114.97,"103,000"
11620,2024,2,중개거래,신림동,태흥,59.86,"39,000"
11620,2024,2,중개거래,신림동,국제산장,84.15,"46,000"
11620,2024,2,중개거래,봉천동,관악푸르지오,59.58,"71,750"
11620,2024,2,직거래,봉천동,보라매롯데캐슬,170.11,"113,000"
11620,2024,2,중개거래,신림동,신림동신도브래뉴,84.95,"79,000"
11620,2024,2,중개거래,신림동,동훈CDI,84.39,"59,900"
11620,2024,2,중개거래,봉천동,벽산블루밍,84.99,"88,850"
11620,2024,2,중개거래,신림동,삼성산주공(주공3단지),113.31,"78,500"
11620,2024,2,중개거래,봉천동,관악위버폴리스,108.905,"103,300"
11620,2024,2,중개거래,봉천동,프라비다1,14.38,"16,450"
11620,2024,2,중개거래,봉천동,관악푸르지오,59.58,"73,300"
11620,2024,2,중개거래,남현동,예성그랑펠리체,73.55,"76,000"
11620,2024,2,중개거래,봉천동,관악드림(동아),59.85,"68,700"
11620,2024,2,직거래,봉천동,관악월드메르디앙,79.27,"59,900"
11620,2024,2,중개거래,신림동,관악산휴먼시아2단지,59.99,"53,000"
11620,2024,2,중개거래,신림동,신림현대,105.36,"74,000"
11620,2024,2,중개거래,봉천동,관악푸르지오,84.2,"93,000"
11620,2024,2,중개거래,봉천동,e편한세상서울대입구1단지,84.95,"113,500"
11620,2024,2,중개거래,봉천동,e편한세상서울대입구1단지,84.97,"116,000"
11620,2024,2,중개거래,봉천동,봉천우성,84.96,"87,000"
11620,2024,2,중개거래,신림동,관악산휴먼시아2단지,84.97,"64,000"
11620,2024,2,중개거래,신림동,관악산휴먼시아1단지,59.96,"53,500"
11620,2024,2,중개거래,신림동,서초,84.8,"64,000"
11620,2024,2,중개거래,신림동,관악산휴먼시아2단지,59.96,"56,000"
11620,2024,2,중개거래,봉천동,두산,59.92,"80,000"
11620,2024,2,중개거래,봉천동,무학,59.38,"51,000"
11620,2024,2,중개거래,봉천동,관악푸르지오,59.58,"75,000"
11620,2024,2,중개거래,신림동,신림현대,82.2,"72,500"
11620,2024,2,중개거래,봉천동,관악드림(삼성),59.83,"72,900"
11620,2024,2,중개거래,신림동,관악산휴먼시아1단지,84.97,"65,000"
11620,2024,2,중개거래,봉천동,관악푸르지오,59.58,"75,800"
11620,2024,2,직거래,봉천동,관악위버폴리스,107.08,"58,000"
11620,2024,2,중개거래,봉천동,봉천우성,59.76,"62,850"
11620,2024,2,중개거래,봉천동,관악드림(동아),60,"77,200"
11620,2024,2,중개거래,봉천동,관악푸르지오,59.58,"77,500"
11620,2024,2,중개거래,봉천동,복권,47.61,"31,500"
11620,2024,2,중개거래,봉천동,두산,59.92,"74,000"
11620,2024,2,중개거래,신림동,관악산휴먼시아2단지,84.97,"67,000"
11620,2024,2,중개거래,신림동,관악산휴먼시아2단지,84.98,"64,000"
11620,2024,2,중개거래,신림동,건영2,73.48,"48,500"
11620,2024,2,중개거래,신림동,관악산휴먼시아2단지,114.7,"84,000"
11620,2024,2,중개거래,봉천동,낙성대현대아파트,136.11,"93,000"
11620,2024,2,중개거래,봉천동,대우디오슈페리움1단지,55.04,"64,500"
11620,2024,2,중개거래,봉천동,봉천우성,59.76,"64,000"
11620,2024,2,중개거래,봉천동,서울대입구삼성,59.78,"68,000"
11620,2024,2,중개거래,봉천동,벽산블루밍,101.95,"89,000"
11620,2024,2,중개거래,봉천동,관악드림(동아),114.75,"91,000"
11620,2024,2,중개거래,봉천동,벽산블루밍,84.99,"77,000"
11620,2024,2,중개거래,봉천동,관악푸르지오,59.58,"77,000"
11620,2024,2,중개거래,신림동,관악산휴먼시아2단지,59.99,"52,700"
11620,2024,2,중개거래,신림동,관악산휴먼시아2단지,59.99,"52,000"
11620,2024,2,중개거래,봉천동,봉천동아,84.87,"77,500"
11620,2024,2,중개거래,봉천동,관악동부센트레빌,113.83,"104,000"
11620,2024,2,중개거래,신림동,신동아,84.3,"48,200"
11620,2024,2,중개거래,봉천동,두산,59.92,"75,000"
11620,2024,2,중개거래,봉천동,관악캠퍼스타워,35.76,"23,800"
11620,2024,2,중개거래,봉천동,프라비다2,20.45,"18,100"
11620,2024,2,중개거래,봉천동,현대(관악),68.8,"70,000"
11620,2024,2,중개거래,신림동,국제산장,84.15,"55,000"
11620,2024,2,중개거래,신림동,관악산휴먼시아1단지,84.97,"65,200"
11620,2024,2,중개거래,봉천동,관악푸르지오,59.58,"77,000"
11620,2024,2,중개거래,봉천동,벽산블루밍,84.99,"77,500"
11620,2024,2,중개거래,신림동,관악산휴먼시아2단지,59.99,"54,000"
11620,2024,2,중개거래,봉천동,프라비다2,15.98,"14,500"
11620,2024,2,중개거래,봉천동,벽산블루밍,59.99,"71,000"
11620,2024,2,중개거래,신림동,삼성산주공(주공3단지),113.31,"71,800"
11620,2024,2,중개거래,신림동,신림동신도브래뉴,81.42,"69,000"
11620,2024,2,중개거래,봉천동,늘푸른3차,82.87,"60,000"
11620,2024,2,중개거래,신림동,관악산휴먼시아2단지,84.97,"63,000"
11620,2024,2,중개거래,봉천동,코스모블루,14.25,"12,800"
11620,2024,2,중개거래,신림동,관악산휴먼시아2단지,114.7,"80,800"
11620,2024,2,중개거래,봉천동,e편한세상서울대입구1단지,59.96,"97,000"
11620,2024,2,중개거래,봉천동,프라비다2,31.9,"29,500"
11620,2024,2,중개거래,신림동,관악산휴먼시아2단지,84.97,"64,800"
11620,2024,2,중개거래,신림동,보라매갑을,73.73,"61,000"
11620,2024,2,중개거래,봉천동,벽산블루밍,59.99,"67,200"
11620,2024,3,중개거래,봉천동,현대(관악),84.74,"79,000"
11620,2024,3,중개거래,신림동,관악산휴먼시아2단지,84.96,"67,000"
11620,2024,3,중개거래,봉천동,관악월드메르디앙,84.56,"69,000"
11620,2024,3,중개거래,봉천동,두산,59.92,"87,800"
11620,2024,3,중개거래,봉천동,e편한세상서울대입구1단지,59.9,"103,000"
11620,2024,3,중개거래,봉천동,e편한세상서울대입구1단지,84.93,"109,000"
11620,2024,3,중개거래,봉천동,로얄클래스,110.33,"72,700"
11620,2024,3,직거래,신림동,국제산장,84.15,"53,000"
11620,2024,3,중개거래,봉천동,관악푸르지오,59.58,"77,000"
11620,2024,3,중개거래,봉천동,브라운스톤관악,84.41,"76,000"
11620,2024,3,중개거래,신림동,보라매해담채,12.89,"10,500"
11620,2024,3,중개거래,신림동,신림현대,119.49,"92,500"
11620,2024,3,중개거래,봉천동,두산,114.99,"107,000"
11620,2024,3,중개거래,봉천동,관악드림(삼성),102,"93,500"
11620,2024,3,중개거래,봉천동,관악드림(삼성),60,"72,000"
11620,2024,3,중개거래,신림동,신림푸르지오,59.95,"82,500"
11620,2024,3,중개거래,봉천동,봉천우성,59.76,"62,500"
11620,2024,3,중개거래,봉천동,현대(관악),68.8,"70,000"
11620,2024,3,중개거래,봉천동,벽산블루밍,84.99,"73,800"
11620,2024,3,중개거래,봉천동,벽산블루밍,84.99,"80,000"
11620,2024,3,중개거래,신림동,성우,59.97,"51,500"
11620,2024,3,중개거래,봉천동,벽산블루밍,59.99,"69,850"
11620,2024,3,중개거래,봉천동,관악드림(동아),114.75,"99,500"
11620,2024,3,중개거래,봉천동,봉천우성,59.76,"64,500"
11620,2024,3,중개거래,봉천동,두산,114.99,"89,900"
11620,2024,3,중개거래,봉천동,봉천동아,59.76,"67,000"
11620,2024,3,중개거래,신림동,관악산휴먼시아2단지,114.7,"83,500"
11620,2024,3,중개거래,봉천동,관악푸르지오,59.58,"72,700"
11620,2024,3,중개거래,봉천동,관악푸르지오,59.58,"76,000"
11620,2024,3,중개거래,신림동,신림푸르지오,138.74,"102,500"
11620,2024,3,중개거래,봉천동,관악드림(삼성),84.96,"88,500"
11620,2024,3,중개거래,신림동,신림2차현대,84.6,"64,000"
11620,2024,3,중개거래,신림동,보라매해담채,12.89,"17,700"
11620,2024,3,중개거래,봉천동,서울대입구아이원(1560-62),84.92,"91,500"
11620,2024,3,중개거래,신림동,신림푸르지오,114.84,"95,000"
11620,2024,3,직거래,봉천동,보라매삼성,84.84,"60,000"
11620,2024,3,중개거래,봉천동,관악교수,120.64,"75,000"
11620,2024,3,중개거래,봉천동,봉천우성,59.76,"70,200"
11620,2024,3,중개거래,봉천동,봉천우성,59.76,"60,000"
11620,2024,3,중개거래,봉천동,관악드림(삼성),84.96,"88,000"
11620,2024,3,중개거래,봉천동,낙성대현대홈타운,114.919,"99,000"
11620,2024,3,중개거래,봉천동,카후나빌,55.09,"46,000"
11620,2024,3,중개거래,봉천동,신봉,59.75,"54,500"
11620,2024,3,중개거래,봉천동,브라운스톤관악,59.67,"71,750"
11620,2024,3,중개거래,남현동,관악산대창센시티2차,84.97,"69,000"
11620,2024,3,중개거래,봉천동,봉천우성,84.96,"84,700"
11620,2024,3,중개거래,봉천동,관악드림(동아),114.75,"97,000"
11620,2024,3,중개거래,신림동,LIG대학마을(건영아파트3차),69.17,"55,000"
11620,2024,3,중개거래,신림동,신림2차푸르지오,114.7143,"79,500"
11620,2024,3,중개거래,봉천동,관악드림(삼성),59.83,"76,000"
11620,2024,3,중개거래,봉천동,서울대역마에스트로,37.94,"32,750"
11620,2024,3,중개거래,봉천동,아이펠리스,97.53,"68,000"
11620,2024,3,중개거래,신림동,태흥,59.86,"41,000"
11620,2024,3,중개거래,신림동,LIG대학마을(건영아파트3차),84.82,"70,000"
11620,2024,3,중개거래,봉천동,봉천우성,59.76,"64,000"
11620,2024,3,중개거래,봉천동,관악푸르지오,84.75,"92,000"
11620,2024,3,중개거래,신림동,신림현대,34.86,"45,000"
11620,2024,3,중개거래,봉천동,봉천동아,84.87,"81,800"
11620,2024,3,중개거래,신림동,건영2,43.92,"37,750"
11620,2024,3,중개거래,신림동,관악산휴먼시아1단지,84.97,"68,000"
11620,2024,3,중개거래,봉천동,관악푸르지오,59.58,"75,700"
11620,2024,3,중개거래,신림동,벽산블루밍,59.96,"58,000"
11620,2024,3,중개거래,봉천동,서울대입구아이원(1560-61),84.89,"87,500"
11620,2024,3,중개거래,봉천동,금강아미움(105동),71.3453,"80,000"
11620,2024,3,중개거래,신림동,윤정,75.45,"45,000"
11620,2024,3,중개거래,남현동,남현동한일유앤아이,127.84,"94,500"
11620,2024,3,중개거래,봉천동,e편한세상서울대입구1단지,59.9,"99,100"
11620,2024,3,중개거래,봉천동,일두(1021),38.92,"35,000"
11620,2024,3,중개거래,신림동,관악산휴먼시아2단지,59.96,"57,500"
11620,2024,3,중개거래,봉천동,벽산블루밍,59.99,"72,800"
11620,2024,3,중개거래,봉천동,두산,114.99,"106,000"
11620,2024,3,중개거래,봉천동,관악드림(삼성),84.96,"89,900"
11620,2024,3,중개거래,신림동,신림현대,59.85,"59,500"
11620,2024,3,중개거래,봉천동,벽산블루밍,59.99,"72,000"
11620,2024,3,중개거래,신림동,삼성아트빌(715-32),57.37,"30,500"
11620,2024,3,중개거래,봉천동,서울대입구삼성,84.85,"79,000"
11620,2024,3,중개거래,신림동,한양,84.79,"49,000"
11620,2024,3,중개거래,봉천동,두산,84.87,"92,300"
11620,2024,3,중개거래,신림동,관악산휴먼시아2단지,84.98,"61,000"
11620,2024,3,중개거래,신림동,관악산휴먼시아2단지,114.7,"76,000"
11620,2024,3,중개거래,신림동,보라매해담채,13.23,"13,700"
11620,2024,3,중개거래,신림동,G밸리마인드,14.96,"18,750"
11620,2024,3,중개거래,신림동,국제산장,84.15,"57,000"
11620,2024,3,중개거래,봉천동,봉천우성,114.78,"92,500"
11620,2024,3,중개거래,봉천동,벽산블루밍,59.99,"71,300"
11620,2024,3,중개거래,봉천동,벽산블루밍3차,111.04,"89,800"
11620,2024,3,중개거래,봉천동,관악푸르지오,59.58,"75,000"
11620,2024,3,중개거래,신림동,우정하이비전,84.58,"60,000"
11620,2024,3,중개거래,신림동,삼성산주공(주공3단지),113.31,"71,300"
11620,2024,3,중개거래,봉천동,서울대입구한양아이클래스,16.58,"18,000"
11620,2024,3,중개거래,신림동,동마,59.99,"42,750"
11620,2024,3,중개거래,신림동,관악산휴먼시아2단지,59.96,"56,000"
11620,2024,3,직거래,신림동,LIG대학마을(건영아파트3차),58.9,"48,000"
11620,2024,3,중개거래,봉천동,두산,59.89,"78,500"
11620,2024,3,직거래,봉천동,관악드림(동아),114.75,"61,000"
11620,2024,3,중개거래,신림동,아데나,17.94,"12,500"
11620,2024,3,중개거래,봉천동,봉천우성,114.78,"91,000"
11620,2024,3,중개거래,봉천동,관악푸르지오,59.58,"73,000"
11620,2024,3,중개거래,신림동,삼성산주공(주공3단지),58.55,"50,500"
11620,2024,3,중개거래,봉천동,봉천우성,84.96,"79,000"
11620,2024,3,중개거래,신림동,관악산휴먼시아2단지,59.96,"58,000"
11620,2024,3,중개거래,봉천동,은천2단지아파트,59.93,"65,500"
11620,2024,3,중개거래,봉천동,관악푸르지오,59.58,"75,700"
11620,2024,3,중개거래,남현동,예성그랑펠리체,73.55,"75,000"
11620,2024,3,중개거래,신림동,신림푸르지오,84.79,"90,000"
11620,2024,3,직거래,신림동,관악산휴먼시아2단지,114.7,"67,900"
11620,2024,3,중개거래,신림동,신림2차푸르지오,84.8098,"73,000"
11620,2024,3,중개거래,봉천동,관악드림(삼성),60,"73,000"
11620,2024,3,중개거래,봉천동,벽산블루밍,59.99,"65,000"
11620,2024,3,직거래,봉천동,은천2단지아파트,49.95,"52,000"
11620,2024,3,중개거래,신림동,LIG대학마을(건영아파트3차),69.17,"56,600"
11620,2024,3,중개거래,신림동,신림현대,59.85,"60,000"
11620,2024,3,중개거래,신림동,관악산휴먼시아2단지,59.96,"59,000"
11620,2024,3,중개거래,봉천동,위너스이즈,79.82,"51,500"
11620,2024,3,중개거래,봉천동,봉천우성,84.96,"74,000"
11620,2024,3,중개거래,봉천동,봉천두솔,54.87,"30,000"
11620,2024,3,중개거래,봉천동,벽산블루밍,84.99,"79,000"
11620,2024,3,중개거래,신림동,힐스테이트뉴포레,59.9882,"107,800"
11620,2024,3,직거래,신림동,관악산휴먼시아2단지,59.96,"50,000"
11620,2024,3,중개거래,봉천동,현대(관악),58.59,"63,600"
11620,2024,3,직거래,봉천동,더블유에스타워,19.63,"17,000"
11620,2024,3,중개거래,봉천동,관악푸르지오,59.58,"77,000"
11620,2024,3,중개거래,봉천동,관악푸르지오,59.58,"69,900"
11620,2024,4,중개거래,봉천동,두산,114.99,"105,000"
11620,2024,4,중개거래,신림동,그대家,84.77,"61,500"
11620,2024,4,중개거래,신림동,금호(1차),84.96,"58,000"
11620,2024,4,중개거래,봉천동,e편한세상서울대입구2차,59.85,"95,000"
11620,2024,4,중개거래,봉천동,봉천동아,59.76,"62,800"
11620,2024,4,중개거래,봉천동,동아타운,84.42,"92,500"
11620,2024,4,중개거래,봉천동,관악드림(삼성),84.96,"84,500"
11620,2024,4,중개거래,봉천동,e편한세상서울대입구1단지,84.93,"114,500"
11620,2024,4,중개거래,신림동,국제산장,84.15,"49,000"
11620,2024,4,중개거래,봉천동,관악드림(동아),59.85,"70,000"
11620,2024,4,중개거래,신림동,태영,49.92,"40,500"
11620,2024,4,중개거래,신림동,우방,59.74,"60,000"
11620,2024,4,중개거래,봉천동,하이캐슬,85,"58,500"
11620,2024,4,중개거래,신림동,태영,49.92,"44,800"
11620,2024,4,직거래,봉천동,일두(1021),38.92,"35,000"
11620,2024,4,중개거래,봉천동,봉천우성,84.96,"77,000"
11620,2024,4,중개거래,신림동,신림푸르지오,114.84,"102,000"
11620,2024,4,중개거래,봉천동,프라비다M,30.12,"31,300"
11620,2024,4,중개거래,봉천동,e편한세상서울대입구1단지,84.97,"114,000"
11620,2024,4,중개거래,신림동,신림푸르지오,84.79,"90,000"
11620,2024,4,중개거래,봉천동,낙성대현대아파트,61.74,"65,000"
11620,2024,4,중개거래,봉천동,벽산블루밍,59.99,"69,500"
11620,2024,4,중개거래,신림동,청화,78.81,"57,000"
11620,2024,4,중개거래,봉천동,현대(관악),105.84,"84,500"
11620,2024,4,중개거래,봉천동,현대(관악),58.59,"62,000"
11620,2024,4,중개거래,신림동,보라매갑을,73.73,"68,000"
11620,2024,4,직거래,봉천동,닷컴힐즈,57.77,"75,000"
